2018-12-18 05:44:45 status unpacked libsemanage-common:all 2.3-1build3
2018-12-18 05:44:45 status unpacked libsemanage-common:all 2.3-1build3
2018-12-18 05:44:45 install libsemanage1:amd64 <none> 2.3-1build3
2018-12-18 05:44:45 status half-installed libsemanage1:amd64 2.3-1build3
2018-12-18 05:44:45 status unpacked libsemanage1:amd64 2.3-1build3
2018-12-18 05:44:45 status unpacked libsemanage1:amd64 2.3-1build3
2018-12-18 05:44:45 install libsepol1:amd64 <none> 2.4-2
2018-12-18 05:44:45 status half-installed libsepol1:amd64 2.4-2
2018-12-18 05:44:45 status unpacked libsepol1:amd64 2.4-2
2018-12-18 05:44:45 status unpacked libsepol1:amd64 2.4-2
2018-12-18 05:44:45 install libsmartcols1:amd64 <none> 2.27.1-6ubuntu3
2018-12-18 05:44:45 status half-installed libsmartcols1:amd64 2.27.1-6ubuntu3
2018-12-18 05:44:45 status unpacked libsmartcols1:amd64 2.27.1-6ubuntu3
2018-12-18 05:44:45 status unpacked libsmartcols1:amd64 2.27.1-6ubuntu3
2018-12-18 05:44:46 install libss2:amd64 <none> 1.42.13-1ubuntu1
2018-12-18 05:44:46 status half-installed libss2:amd64 1.42.13-1ubuntu1
2018-12-18 05:44:46 status unpacked libss2:amd64 1.42.13-1ubuntu1
2018-12-18 05:44:46 status unpacked libss2:amd64 1.42.13-1ubuntu1
2018-12-18 05:44:46 install libsystemd0:amd64 <none> 229-4ubuntu4
2018-12-18 05:44:46 status half-installed libsystemd0:amd64 229-4ubuntu4
2018-12-18 05:44:46 status unpacked libsystemd0:amd64 229-4ubuntu4
2018-12-18 05:44:46 status unpacked libsystemd0:amd64 229-4ubuntu4
2018-12-18 05:44:46 install libtinfo5:amd64 <none> 6.0+20160213-1ubuntu1
2018-12-18 05:44:46 status half-installed libtinfo5:amd64 6.0+20160213-1ubuntu1
2018-12-18 05:44:46 status unpacked libtinfo5:amd64 6.0+20160213-1ubuntu1
2018-12-18 05:44:46 status unpacked libtinfo5:amd64 6.0+20160213-1ubuntu1
2018-12-18 05:44:46 install libudev1:amd64 <none> 229-4ubuntu4
2018-12-18 05:44:46 status half-installed libudev1:amd64 229-4ubuntu4
2018-12-18 05:44:46 status unpacked libudev1:amd64 229-4ubuntu4
2018-12-18 05:44:46 status unpacked libudev1:amd64 229-4ubuntu4
2018-12-18 05:44:46 install libustr-1.0-1:amd64 <none> 1.0.4-5
2018-12-18 05:44:46 status half-installed libustr-1.0-1:amd64 1.0.4-5
2018-12-18 05:44:46 status unpacked libustr-1.0-1:amd64 1.0.4-5
2018-12-18 05:44:46 status unpacked libustr-1.0-1:amd64 1.0.4-5
2018-12-18 05:44:46 install libuuid1:amd64 <none> 2.27.1-6ubuntu3
2018-12-18 05:44:46 status half-installed libuuid1:amd64 2.27.1-6ubuntu3
2018-12-18 05:44:46 status unpacked libuuid1:amd64 2.27.1-6ubuntu3
2018-12-18 05:44:46 status unpacked libuuid1:amd64 2.27.1-6ubuntu3
2018-12-18 05:44:46 install locales:all <none> 2.23-0ubuntu3
2018-12-18 05:44:46 status half-installed locales:all 2.23-0ubuntu3
2018-12-18 05:44:46 status unpacked locales:all 2.23-0ubuntu3
2018-12-18 05:44:46 status unpacked locales:all 2.23-0ubuntu3
2018-12-18 05:44:46 install login:amd64 <none> 1:4.2-3.1ubuntu5
2018-12-18 05:44:46 status half-installed login:amd64 1:4.2-3.1ubuntu5
2018-12-18 05:44:46 status unpacked login:amd64 1:4.2-3.1ubuntu5
2018-12-18 05:44:46 status unpacked login:amd64 1:4.2-3.1ubuntu5
2018-12-18 05:44:46 install lsb-base:all <none> 9.20160110
2018-12-18 05:44:46 status half-installed lsb-base:all 9.20160110
2018-12-18 05:44:46 status unpacked lsb-base:all 9.20160110
2018-12-18 05:44:46 status unpacked lsb-base:all 9.20160110
